dtlz5-4obj-rvea-SBX-NUM ERROR
dtlz4-4obj-nsga3-Balpha-MPTM 0.950702350504934 0.7720620724674856
dtlz5-4obj-rvea-Local-MPTM 0.18010720619899248 0.08205875640060645
dtlz5-4obj-rvea-Local-NUM ERROR
dtlz4-6obj-rvea-Local-BPM 0.4396066908352107 0.12420073590020227
dtlz4-4obj-nsga3-Balpha-NUM 0.9810597789457882 0.8014680083147872
dtlz1-6obj-nsga3-Local-MPTM 18.610525127609776 18.610436326539748
dtlz2-6obj-nsga3-SBX-MPTM 0.11039947433011275 0.05508157197725153
dtlz1-3obj-ibea-Single-BPM 0.08904025068365798 0.07999045298034155
dtlz5-3obj-ibea-SBX-NUM 0.0004317443019357575 0.00014633491254567596
dtlz4-4obj-nsga3-Balpha-PM 0.9849991680883609 0.8059066087134762
dtlz2-4obj-nsga3-Balpha-PM 0.6776434432964403 0.6641904290456145
dtlz1-6obj-nsga3-Local-NUM 7.76704413798369 7.7668166244601435
dtlz5-4obj-rvea-Local-PM 0.14572028028934358 0.06518943473387022
dtlz4-6obj-nsga3-SBX-BPM 0.09031338395899569 0.03519476958116895
dtlz4-3obj-nsga3-SBX-PM 0.01901688047335069 0.010826056876375768
dtlz4-3obj-nsga3-Balpha-BPM 0.6360154843223088 0.4578515313050474
dtlz4-3obj-nsga3-Balpha-MPTM 0.597866424029209 0.39270052984691434
dtlz1-3obj-ibea-Single-MPTM 0.03475368226811962 0.027681645339180008
dtlz5-6obj-rvea-SBX-NUM ERROR
dtlz2-3obj-nsga3-SBX-NUM 0.014868188222778378 0.008538401582884448
dtlz4-3obj-nsga3-Balpha-NUM 0.6460453559826669 0.4529164827381261
dtlz4-3obj-nsga3-Balpha-PM 0.6457944516557765 0.4796564786882837
dtlz7-3obj-rvea-SBX-PM 0.011909570104229413 0.005763255518822127
dtlz7-4obj-rvea-SBX-MPTM 0.13918132912762332 0.12377700364060175
dtlz7-4obj-rvea-SBX-NUM ERROR
dtlz7-3obj-rvea-Balpha-BPM 0.4949090690345051 0.4667488864157252
dtlz7-3obj-rvea-Balpha-MPTM 0.6276878511814998 0.5968437053281038
dtlz7-3obj-rvea-Balpha-NUM ERROR
dtlz7-3obj-rvea-Balpha-PM 0.4573669401753774 0.44326120318407003
dtlz1-6obj-nsga3-Local-PM 7.177524883363535 7.177491725962909
